Feature ID	Taxon	Confidence
df16fc6337e78a52b226830fe2aa0812	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;f__;g__;s__	0.9999999999956515
b306b305fd1e6de902363b591fd28fac	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.9983012748607138
b1032651407d779ee2a769c1dcdcc2db	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999983922123
edf9595cd4ac9a561ba0df4aaa9d766a	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999958004966417
3918db88d7bbf862e273411a15f43cd7	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999997147881
6164cc74ac89b7e5feb21f29c9241460	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999997915694
d3efb45d7e09a688884f0f551251a8ee	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999992895
2c8f1b62b617d9bfffd57c550ddb7b97	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_13;f__;g__;s__	0.999999999995552
941ac8a949b0f5512d912dfc2e2320e2	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999997644835
07d888df7991a391a32bf0305b447287	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	0.9999983503560621
168a88bdacbd87fd31f4113b839e697e	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999984112122
2ea43259fa8ca1244603150f428f1bd4	d__Bacteria;p__Sva0485;c__;o__;f__;g__;s__	0.9999946541098769
68341c2bac8d6f9e71bd5e33a0184232	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999986215
0f2b515f6f2ca806da786b994259d42e	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999983370742
d0377d32af6ffd05891b161497374317	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__	0.9996456138916504
9149e4b2ec25391d69536b829c4cf6c2	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999347864
18d55196b564eae77532b447027da86a	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__;g__;s__	0.9999999995382893
455a154788ee4580c761b9d0878a6b50	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.999999998480618
2c97826f309d1ae90f3ecf77ba83ec1c	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999995546165931
f6daf88a897672f8ff5a5d5ac17b7a9f	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999998295
743b9092f85ca9651183ec61027a5361	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999999979813055
193b93809245e9136ba2bd7408d9d97c	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__	0.9980148300686706
7259b4c21bf3fb61132723512e561c75	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__	0.9998087497262584
505e345f92231e5eed4647ea54c4e90b	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Aquisphaera;s__	0.9096180326046551
2a7bb7b530f36b26d83c045ea42d4acd	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;f__;g__;s__	0.9999999999995737
3b94c19ef326eea0918e1c3d244c999c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.9999999989104323
f6d1731f8e65e9d6748d0200cdcb7696	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__;s__	0.999981914054132
55d9508e499d07e966fe1717bd80c566	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__	0.7114620160796157
d4b36ac507f3bd0177435cb593d08d8c	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__uncultured;g__;s__	0.9999254960319712
2bff844b9bcdb543be29ce19765ac511	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1)	0.9998697241036212
f33061c94ee11b9b9f7bc2069783072a	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_13;f__;g__;s__	0.9999999999992184
7200a82515f171b4617d7972f1ee1716	d__Bacteria;p__Firmicutes;c__Thermacetogenia;o__Thermacetogeniales;f__Thermacetogeniaceae	0.9997537081380821
f36ed0c519922aba877b8ce1db57c6cb	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999472681481449
